DAuid,WPname,hav,distances
59151855,Sunshine Hills Center Shopping Mall,9.49541476356345,13678.0
59151855,Mud Bay Park,10.93764460244509,10937.64460244509
59151855,Sullivan Park,6.850888504014216,7518.0
59151855,TE Scott Park,5.494726122602699,6511.0
59151855,Chimney Heights Park,4.675027577901819,5945.0
59151855,Hazelnut Meadows Community Park,6.212540145646487,8700.0
59151855,Unwin Park,7.076628459683903,9885.0
59151855,Panorama Park,8.872806211252726,12432.0
59151855,Tamanawis Park,8.60636120813925,12414.0
59151855,Goldstone Park,7.876232252291545,9291.0
59151855,Royal Canadian Mounted Police Newton,8.23443616152044,10448.0
59151855,West Newton Community Park,9.010913098941929,14117.0
59151855,Surrey RCMP District #3 Newton,5.98685307679976,8508.0
59151855,Robson Park,5.415817061891612,6177.0
59151855,Fominion Park,4.995254137740099,6995.0
59151855,King's Cross Shopping Centre,5.637200886601023,8229.0
59151857,Nordel Crossing Shopping Mall,6.600641717120793,8266.0
59151857,Scott Road Centre Shopping Mall,7.083721375867284,9919.0
59151857,Srawberry Hill Shopping Centre Shopping Mall,7.880477122339917,11422.0
59151857,Sunshine Hills Center Shopping Mall,9.226525153495887,13705.0
59151857,Mud Bay Park,10.766991593979485,10766.991593979485
59151857,Sullivan Park,6.828960746959027,7544.0
59151857,TE Scott Park,5.4094313867840755,6538.0
59151857,Chimney Heights Park,4.559527841574047,5971.0
59151857,Hazelnut Meadows Community Park,6.051502658919366,8869.0
59151857,Unwin Park,6.855537274775509,9564.0
59151857,Panorama Park,8.658865920389932,12459.0
59151857,Tamanawis Park,8.362327286384865,12441.0
59151857,Goldstone Park,7.792314272576265,9317.0
59151857,Royal Canadian Mounted Police Newton,8.127854678882553,10381.0
59151857,West Newton Community Park,8.812173261660192,14144.0
59151857,Surrey RCMP District #3 Newton,5.773332713989021,8188.0
59151857,Robson Park,5.076344767518245,5780.0
59151857,Fominion Park,4.700513975814561,6598.0
59151857,King's Cross Shopping Centre,5.411317533711426,7832.0
59151858,Nordel Crossing Shopping Mall,6.689301506468425,8621.0
59151858,Scott Road Centre Shopping Mall,7.230325742465012,10274.0
59151858,Srawberry Hill Shopping Centre Shopping Mall,8.089074349544472,11777.0
59151858,Sunshine Hills Center Shopping Mall,9.470899029867423,14059.0
59151858,Mud Bay Park,11.097318592927865,11097.318592927864
59151858,Sullivan Park,7.2035753098835835,7899.0
59151858,TE Scott Park,5.776037918052515,6893.0
59151858,Chimney Heights Park,4.918501656996614,6326.0
59151858,Hazelnut Meadows Community Park,6.3899225888864075,9224.0
59151858,Unwin Park,7.152659979966401,9919.0
59151858,Panorama Park,8.960301416220137,12813.0
59151858,Tamanawis Park,8.636322852219152,12795.0
59151858,Goldstone Park,8.15833995827376,9672.0
59151858,Royal Canadian Mounted Police Newton,8.487531498613581,10829.0
59151858,West Newton Community Park,9.125161387716771,14498.0
59151858,Surrey RCMP District #3 Newton,6.078124811465933,8543.0
59151858,Robson Park,5.011938295409576,6135.0
59151858,Fominion Park,4.913960773470585,6953.0
59151858,King's Cross Shopping Centre,5.706421897000273,8187.0
59151860,Nordel Crossing Shopping Mall,7.035318295706182,8919.0
59151860,Scott Road Centre Shopping Mall,7.577970101482309,10569.0
59151860,Srawberry Hill Shopping Centre Shopping Mall,8.428119522546613,12133.0
59151860,Sunshine Hills Center Shopping Mall,9.798754222414352,14027.0
59151860,Mud Bay Park,11.363614531259202,11363.614531259202
59151860,Sullivan Park,7.350042067575384,7867.0
59151860,TE Scott Park,5.97394002143577,6861.0
59151860,Chimney Heights Park,5.138687680649869,6294.0
59151860,Hazelnut Meadows Community Park,6.646025584577684,9049.0
59151860,Unwin Park,7.450822055595305,10234.0
59151860,Panorama Park,9.255239954676073,12781.0
59151860,Tamanawis Park,8.949850958689854,12763.0
59151860,Goldstone Park,8.356816045777803,9640.0
59151860,Royal Canadian Mounted Police Newton,8.704237110550881,10797.0
59151860,West Newton Community Park,9.410087547740515,14466.0
59151860,Surrey RCMP District #3 Newton,6.370127465617799,8858.0
59151860,Robson Park,5.317964918643677,6053.0
59151860,Fominion Park,5.251011935039594,7248.0
59151860,King's Cross Shopping Centre,6.005890480300954,8578.0
59151861,Nordel Crossing Shopping Mall,7.304195850115535,9521.0
59151861,Scott Road Centre Shopping Mall,7.876721133784006,11174.0
59151861,Srawberry Hill Shopping Centre Shopping Mall,8.753327233071136,12677.0
59151861,Sunshine Hills Center Shopping Mall,10.135897388799968,10135.897388799967
59151861,Mud Bay Park,11.711228140671711,11711.22814067171
59151861,Sullivan Park,7.655906497321358,8445.0
59151861,TE Scott Park,6.303929664002138,7439.0
59151861,Chimney Heights Park,5.476802962095671,6872.0
59151861,Hazelnut Meadows Community Park,6.992386997321802,9627.0
59151861,Unwin Park,7.79889642396352,10812.0
59151861,Panorama Park,9.603717640658342,13359.0
59151861,Tamanawis Park,9.294443585687489,13341.0
59151861,Goldstone Park,8.685951788982765,10218.0
59151861,Royal Canadian Mounted Police Newton,9.039953560083372,11375.0
59151861,West Newton Community Park,9.759016760868425,15044.0
59151861,Surrey RCMP District #3 Newton,6.718777142674296,9436.0
59151861,Robson Park,5.490433140923277,6260.0
59151861,Fominion Park,5.579173889049093,7853.0
59151861,King's Cross Shopping Centre,6.3537186318363785,9087.0
59151862,Nordel Crossing Shopping Mall,6.729729560628036,8791.0
59151862,Scott Road Centre Shopping Mall,7.327440670254055,10444.0
59151862,Srawberry Hill Shopping Centre Shopping Mall,8.2481005897877,11947.0
59151862,Sunshine Hills Center Shopping Mall,9.66594907553281,14258.0
59151862,Mud Bay Park,11.388758879714091,11388.75887971409
59151862,Sullivan Park,7.563456374746318,8098.0
59151862,TE Scott Park,6.118667649394371,7092.0
59151862,Chimney Heights Park,5.2503470185483865,6525.0
59151862,Hazelnut Meadows Community Park,6.694035242406938,8885.0
59151862,Unwin Park,7.408015791372503,10089.0
59151862,Panorama Park,9.218731258545366,13013.0
59151862,Tamanawis Park,8.864378504986643,12994.0
59151862,Goldstone Park,8.49929155833227,9871.0
59151862,Royal Canadian Mounted Police Newton,8.8185948875869,10397.0
59151862,West Newton Community Park,9.396797922789908,14697.0
59151862,Surrey RCMP District #3 Newton,6.343569089120414,8713.0
59151862,Robson Park,4.908790076128494,5531.0
59151862,Fominion Park,5.08626873446439,7123.0
59151862,King's Cross Shopping Centre,5.961831531619222,8357.0
59151865,Nordel Crossing Shopping Mall,6.433523572793321,8932.0
59151865,Scott Road Centre Shopping Mall,7.116340436780941,10584.0
59151865,Srawberry Hill Shopping Centre Shopping Mall,8.138764886869632,12087.0
59151865,Sunshine Hills Center Shopping Mall,9.618840968940713,13835.0
59151865,Mud Bay Park,11.549339454292777,11549.339454292778
59151865,Sullivan Park,7.961766951760761,9112.0
59151865,TE Scott Park,6.446175589557928,8106.0
59151865,Chimney Heights Park,5.546157398571735,7539.0
