DAuid,WPname,hav,distances
59151865,Lionel Park,1.2920556272589665,2269.0
59151865,Enver Creek Park,4.131157418980134,4871.0
59151865,Royal Canadian Mounted Police Guildford,0.3621971913891719,425.0
59151865,Riverside Heights Shopping Centre Shopping Mall,1.2159310920164863,1485.0
59151865,Surrey Bend Regional Park,5.94650438830608,6885.0
59151865,Hemlock Park,2.7352083084430303,4916.0
59151865,Fleetwood Park,4.989053196542025,6500.0
59151865,Surrey Lake Park,5.507446071748085,8362.0
59151865,Maple Green Park,2.591708332385646,3305.0
59151865,RCMP E-Division Headquarters,1.6207512097047323,3312.0
59151865,Invergarry Bike Park,2.209626315818066,2327.0
59151865,Fraser View Park,3.101367798849684,4334.0
59151865,Bonnie Schrenk Park,5.086460486475635,6526.0
59151865,Tynehead Regional Park,3.812426857811684,5589.0
59151865,Port Kells Park,9.4988243547286,12932.0
59151866,Hawthorne Park,1.281164033729458,1481.0
59151866,Guildford Town Centre Shopping Mall,0.3758261837553017,654.0
59151866,Fraser Heights Park,2.4240937389962998,3007.0
59151866,Lionel Park,1.3015420360331178,1802.0
59151866,Enver Creek Park,4.350544248317289,4933.0
59151866,Royal Canadian Mounted Police Guildford,0.3314416297441765,539.0
59151866,Riverside Heights Shopping Centre Shopping Mall,1.027812983736854,1488.0
59151866,Surrey Bend Regional Park,5.794653298643703,6662.0
59151866,Hemlock Park,2.783087693430279,4455.0
59151866,Fleetwood Park,5.120099033244848,6742.0
59151866,Surrey Lake Park,5.693247339027802,8267.0
59151866,Maple Green Park,2.7880069979737754,3366.0
59151866,RCMP E-Division Headquarters,1.8475242343194944,3374.0
59151866,Invergarry Bike Park,2.0372071727715992,2329.0
59151866,Fraser View Park,2.8697260424106856,4111.0
59151866,Bonnie Schrenk Park,5.155726182899397,6432.0
59151866,Tynehead Regional Park,3.756540710232597,5128.0
59151866,Port Kells Park,9.43723003366404,12709.0
59151871,Hawthorne Park,1.2389727175781915,1702.0
59151871,Guildford Town Centre Shopping Mall,1.0387854373684613,1321.0
59151871,Fraser Heights Park,2.43813424286217,3383.0
59151871,Lionel Park,2.030076082900801,2571.0
59151871,Enver Creek Park,5.2406758808164895,5934.0
59151871,Royal Canadian Mounted Police Guildford,0.837200645888616,1204.0
59151871,Riverside Heights Shopping Centre Shopping Mall,0.1804606278732717,386.0
59151871,Surrey Bend Regional Park,5.832081331465919,7038.0
